reasoner,repetition,stage,added_category,query_id,category,tier,execution_scope,authority,privacy_class,merge_strategy,source_roles,source_count,duration_ms,node_duration_ms_sum,result_count,ask_result,result_digest,status,censored
rdfs_owlrl,3,10,policy_governance,EXT-Q40,trust,core,fog,regional,internal,single,fog,1,27.967704,27.967704,7,,bf0c515d842915825d9a19cd60da39ab60ee276057ec15c6bc721a30cf019f4b,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q41,trust,core,fog,regional,internal,single,fog,1,24.17124,24.17124,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q42,trust,core,fog,regional,internal,single,fog,1,19.988926,19.988926,4,,6d978598c8bc381a73a3b0da409563086c3312dad8702314fffaf311ef57f5ba,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q43,trust,core,fog,regional,internal,single,fog,1,30.932148,30.932148,7,,ee6bef8bdf7244c5df151ffb4f277f2f2877f4cd633f1bea779cdf28ac84b2c5,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q44,trust,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,24.096722,63.709412,10,,106b6808e582efd6a78626f18c7807191e7a08ebe629f87847227d80e6ce6f19,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q45,trust,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,45.810352,135.301722,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q46,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,33.019111,86.095404,11,,497649f7b7fb5bb312db17c133552fcb5363c177bcdf3a7d4da3f9e09d27ef3a,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q47,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,38.031037,95.479221,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q48,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,33.089166,95.379983,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q49,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.447278,78.284792,8,,61a1a998385e4071933469d06cffd5e2cd092016daefcdce08d2e38a8bf4d078,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q50,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,32.9455,97.844076,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q51,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,31.431723,77.00215800000001,32,,d96e9e0968e2bb5a55d9ce98a9e9522d5cb6082d083dcb5d8b65c30d87614d48,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q52,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,30.328741,73.094915,32,,e4cc722951be46789eb75264501a53ba96774192510017491e856efc76f0aa19,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q53,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,50.581074,145.409634,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q54,decision,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,27.365612,77.20591999999999,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q55,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,21.053148,60.19686,8,,8c3e48566f94616cee569d9b5812ba30ec566c1adc22c2c92d13749c523df534,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q56,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,51.158138,148.764953,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q57,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,18.88345,56.278893999999994,7,,058d2944c03f01a48917edc20c871d5f86e2b184778cd894bf433e94a8ffca12,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q58,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,29.860167,88.67337,7,,5a003716962d1299d69dd1de460f6a48eb40b34fbbb1eeb486379f039621a795,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q78,policy_governance,core,cloud,global,internal,single,cloud,1,12.909721,12.909721,37,,dc49d089c1cfb621b31177ad5794c8ca7638f40689eba56af4f4ea2a38c683f1,completed,False
rdfs_owlrl,3,10,policy_governance,EXT-Q79,policy_governance,core,cloud,global,internal,single,cloud,1,10.142282,10.142282,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q01,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.749277,80.99057,4,,4547c8c0fa291f2f53c5d8a46262367b16b231b6036ba566c847c65bb4c97838,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q02,topology,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,22.401092,22.401092,10,,39f270deae8081898e377feb8cea90d3bf032b2541ac9610114469b500359cac,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q04,decision,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,22.161741,22.161741,7,,cc222a87554e870ffae43cba023647670c0589b8ec1b4500dd1d797a399c3bf2,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q06,identity_consent,core,cloud,global,internal,single,cloud,1,3.830056,3.830056,10,,f8aebcef3bdb5c68142d34426190fd6a36c4b31394471c9c7602e6c19e67ff84,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q07,observability,core,fog,regional,internal,single,fog,1,33.602722,33.602722,7,,66dfefd75815ac459e5c4a29123d5ff4fc9327e55a8b0f84dd0144302b0209f5,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q08,observability,core,fog,regional,internal,single,fog,1,37.222185,37.222185,2,,6527f1e187dfa51f5dc78e109fe2d9fb47aed82a4ec8f897d1dda6ee6850aa0a,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q10,observability,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,26.774907,79.060663,4,,dc1945b8d3d731da5dda5ae28880ce8a9838cca18304c22607a926bb4d4d94ea,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q12,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,14.586371,42.982314,1,,ddcd6b8cd42f3d2e1f6aa052eeeca5d4423f9db85cdc91915481db3956dfffff,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q13,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,18.865333,54.070152,1,,25e56d4be1969d1d6de5386e2c3ff26456f8069edb7847a9dc7e32a9b09c8948,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q15,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,12.440186,35.913515000000004,1,,7ac55bded7c8d1294bfcac4ddeb28b5921a8083a19185e216bf5d1c0d62bd370,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q17,context_zones,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,17.242633,50.249762000000004,1,,50b7b5a085e0802a1897953a959e0c9ea4c5f943dc26de55b2219ea7deac4b89,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q18,context_zones,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,11.422852,31.79005,1,,200d4d55bb0d8b9374961d2df3fa99d83d8caf54dc79a7784bb84dd44b081eda,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q19,decision,core,fog,regional,internal,single,fog,1,33.818185,33.818185,4,,369ddb0d361766329bd170670d6c1b3cca80dbb884e84d886eab2a7a9b447b13,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q20,identity_consent,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,25.453723,72.796622,4,,c4008c5d4a19afaa7107e1d07ba73e2440adc716bd8db9d4a9d4f85884e6e6ab,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q21,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,31.788537,85.97332800000001,11,,7fc13e36a90de226eedecbd26ccd453be5ba11798c2c5af4a7d857a15cbb7e1e,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q22,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,23.923444,71.13730699999999,3,,70205401426a8e8adbf4220710b3638c6a47af2e7e7264f0b771b1bcbb070e80,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q23,topology,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,19.984574,57.990432,1,,d521e7e5ef76f48fc1b2a145498f8ab56929b7196438802c95f65952e1ec1850,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q25,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,13.376074,39.804387,1,,4591a69ecb6837fd65b28a9688ad10f0fb7b8ca54c1a6ac395ef142fc831cfbf,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q26,observability,core,fog,regional,internal,boolean_or,fog,1,5.740796,5.740796,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q27,adaptation,core,authorities,data_owner,confidential,boolean_or,edge1|edge2|edge3,3,8.660333,25.380454,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q28,identity_consent,domain,authorities,data_owner,restricted,boolean_or,edge1|edge2|edge3,3,65.976056,152.560333,0,False,92b91e0dd8f69dcc43f3c56062f944147504cf0d80f20c98005fda34c727fd7e,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q29,topology,core,fog,regional,internal,boolean_or,fog,1,14.13613,14.13613,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q31,identity_consent,core,cloud,global,internal,single,cloud,1,3.744253,3.744253,3,,8f8af6537cdd2b25ebfbb6f6e08414144fcbc319948609c1afa5eb440e09b376,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q32,decision,core,fog,regional,internal,single,fog,1,16.197352,16.197352,4,,b91031de6b6257d2428b9195175f3c860291b874d6603c50eb4713a1b65b2628,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q33,observability,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,23.454685,23.454685,6,,c4df420a83d30c2e31928fff346134306ca983739a94bf21d647793249fb0c82,completed,False
rdfs_owlrl,3,11,adaptation,BASE-Q34,topology,core,fog,regional,internal,single,fog,1,10.683167,10.683167,1,,7c66062f36ae31e8068455da76c0bb4f918e7f6b8ecee7cd8a7946f3b6047884,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q01,semantic_schema,core,cloud,global,internal,single,cloud,1,6.47957,6.47957,6,,66d5edbbdc2282624ffec271a4a523a20fdc7331b886d2884edf86a885532bcc,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q02,semantic_schema,core,cloud,global,internal,single,cloud,1,4.76222,4.76222,3,,81bea9a8c2d4cf1237d7fb131249cc18ec4ca629eeabaadbd5f0b9b58d3e3333,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q03,policy_governance,core,cloud,global,internal,single,cloud,1,15.031808,15.031808,79,,d73ae3d5ddfcd345147bae778101c21ab13194fca3fa92ad08259d39931b66d5,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q04,policy_governance,core,cloud,global,internal,single,cloud,1,13.491619,13.491619,55,,fced7e97d29b215a8321753998b7519dc1825dacc4af090c67ffc54bee4479bc,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q05,semantic_schema,core,cloud,global,internal,single,cloud,1,17.328696,17.328696,17,,e0fc9190703b6a7b2695ddc448f5c7e54c4feeff2545477c3194ebfd8ccb1f0c,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q06,semantic_schema,core,cloud,global,internal,single,cloud,1,3.523854,3.523854,12,,1377568d225cfb45a1899c2ea951adf7ebda5ada4e188dbf5f114110484fa3ae,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q07,policy_governance,core,cloud,global,internal,single,cloud,1,8.812803,8.812803,67,,c3cf27e703656fdaa8295f23b31076c1afcb14a5022b1b47538e2961fe033646,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q08,policy_governance,core,cloud,global,internal,single,cloud,1,54.034722,54.034722,1089,,cb9e0103c9327f1c4691ec9d7612deebd04c0e73140f23e2a6209bb8af1efc51,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q09,policy_governance,core,cloud,global,internal,single,cloud,1,14.52801,14.52801,6,,68de07660e010156bf3f3ea01000180657c8e8fc155ac9a053c3a64dbc538102,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q10,policy_governance,core,cloud,global,internal,single,cloud,1,38.730268,38.730268,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q11,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.06726,75.326218,25,,23f4b2a531ad883148c9739c8c2583fe187e8256da687e5716b24342adb67faf,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q12,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.560888,75.560289,28,,837c2e167c0cb85bd477402b871aa342cbee3bf4396d23617d8d1b8ef6ee97e3,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q13,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,21.646092,61.910061999999996,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q14,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,21.455,62.30078399999999,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q15,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,44.66187,129.602127,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q16,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,14.757055,43.084981,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q17,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,26.951148,71.532268,8,,3071bd3ad9cc1daac2632f317152a64e2d9d9e0d189068465ece1f8c3872334f,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q18,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,26.61587,68.92584,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q19,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,38.126297,108.14207999999999,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q20,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,13.345037,38.613107,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q21,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,26.621056,73.764733,69,,e470cf117e15674f2b501e1b85b0e980f2f2238a5932233d053101e7748e48c4,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q22,security_identity,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,269.499389,781.738908,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q23,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,26.185481,72.217843,3,,3955e7b96dea26719774b2d2a200be73c38cf84521f9352a6b96ed1af0a71d7a,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q24,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,24.864463,70.461769,2,,cd35088761eecd0de09641aec13e48dac6725b0576c66fdac20bc8344e94198c,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q25,data_lifecycle,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,39.746834,113.235176,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q26,security_identity,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,18.731982,54.416134,4,,ed9677a4ca7c5be154c6bd4079af419ee76aada07c071db791cf37bc4bb689a6,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q27,security_identity,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,52.825555,123.63287700000001,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q28,security_identity,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,19.002556,56.365875,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q29,security_identity,core,cloud,global,internal,single,cloud,1,2.97926,2.97926,1,,5e56d4b1c34d01016304a6e8bc0397a3d6e7898ce43942ff1b6aab07b06810f2,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q30,security_identity,core,cloud,global,internal,single,cloud,1,2.525561,2.525561,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q31,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,18.353204,54.137783,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q32,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,11.992926,33.967347000000004,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q33,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,22.930592,66.297821,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q34,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,19.301963,55.500319000000005,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q35,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,15.691315,42.793350000000004,6,,1a33296b53f7b3324743a2a47a8a004fc86706c50786683d2f82cff66a07a619,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q36,context_zones,core,authority_key:http://example.org/smartcity#UserA,data_owner,confidential,single,edge1,1,20.985148,20.985148,1,,b691a10c930fd32c789bb07f0f1fd7d606e3241b1fbe110ce3bb9c0f5b95cd37,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q37,context_zones,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,61.765204,181.289962,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q38,context_zones,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,35.816574,104.943377,1,,d0d58146bc80e4e03947b8200631e8b89fdb27ee77b2a31daf4bee1a10c44367,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q39,context_zones,core,authority_key:http://example.org/smartcity#UserA,data_owner,confidential,single,edge1,1,15.878574,15.878574,5,,1ca154c8210da56b45e42825f86a318f53dc0325a456648a0db2cbcced59de18,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q40,trust,core,fog,regional,internal,single,fog,1,27.877833,27.877833,7,,bf0c515d842915825d9a19cd60da39ab60ee276057ec15c6bc721a30cf019f4b,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q41,trust,core,fog,regional,internal,single,fog,1,24.747407,24.747407,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q42,trust,core,fog,regional,internal,single,fog,1,19.556315,19.556315,4,,6d978598c8bc381a73a3b0da409563086c3312dad8702314fffaf311ef57f5ba,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q43,trust,core,fog,regional,internal,single,fog,1,31.007518,31.007518,7,,ee6bef8bdf7244c5df151ffb4f277f2f2877f4cd633f1bea779cdf28ac84b2c5,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q44,trust,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,23.254,63.09571,10,,106b6808e582efd6a78626f18c7807191e7a08ebe629f87847227d80e6ce6f19,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q45,trust,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,45.573148,135.495168,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q46,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,32.712778,87.119478,11,,497649f7b7fb5bb312db17c133552fcb5363c177bcdf3a7d4da3f9e09d27ef3a,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q47,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,37.699445,95.161498,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q48,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,33.594296,95.437668,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q49,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.593704,78.19505000000001,8,,61a1a998385e4071933469d06cffd5e2cd092016daefcdce08d2e38a8bf4d078,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q50,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,32.494355,97.102522,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q51,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,32.914222,81.160195,32,,d96e9e0968e2bb5a55d9ce98a9e9522d5cb6082d083dcb5d8b65c30d87614d48,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q52,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,30.565055,73.964453,32,,e4cc722951be46789eb75264501a53ba96774192510017491e856efc76f0aa19,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q53,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,52.631185,147.2793,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q54,decision,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,28.849574,79.724643,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q55,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,20.510889,57.81363399999999,8,,8c3e48566f94616cee569d9b5812ba30ec566c1adc22c2c92d13749c523df534,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q56,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,49.480167,145.59169,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q57,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,18.966722,56.270375,7,,058d2944c03f01a48917edc20c871d5f86e2b184778cd894bf433e94a8ffca12,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q58,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,32.924759,92.068054,7,,5a003716962d1299d69dd1de460f6a48eb40b34fbbb1eeb486379f039621a795,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q59,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,73.846277,152.458362,46,,6d76048920e8bb121bc7b88947a49ba8133cedadb9c2c7dcfa1f864eb8cdb281,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q60,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,26.87874,78.96779000000001,1,,285931564bf116179a45da920fdf958a3347ea1df763213bb7e2afba77c47d16,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q61,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,8.144556,23.839010000000002,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q62,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,22.873611,66.307898,1,,3dafef0eca79c68f05b79939f40198bc13232639d500d3e9875bc263b0f00d4d,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q78,policy_governance,core,cloud,global,internal,single,cloud,1,12.854812,12.854812,37,,dc49d089c1cfb621b31177ad5794c8ca7638f40689eba56af4f4ea2a38c683f1,completed,False
rdfs_owlrl,3,11,adaptation,EXT-Q79,policy_governance,core,cloud,global,internal,single,cloud,1,9.897757,9.897757,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
rdfs_owlrl,3,12,delegation,BASE-Q01,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.584667,80.07933,4,,4547c8c0fa291f2f53c5d8a46262367b16b231b6036ba566c847c65bb4c97838,completed,False
rdfs_owlrl,3,12,delegation,BASE-Q02,topology,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,21.977648,21.977648,10,,39f270deae8081898e377feb8cea90d3bf032b2541ac9610114469b500359cac,completed,False
rdfs_owlrl,3,12,delegation,BASE-Q04,decision,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,21.519834,21.519834,7,,cc222a87554e870ffae43cba023647670c0589b8ec1b4500dd1d797a399c3bf2,completed,False
