reasoner,repetition,stage,added_category,calibration_reused,endpoint,role,tier_name,status,censored,query_id,category,tier,duration_ms,result_count,ask_result,result_digest
owlrl,1,13,federation,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q20,identity_consent,core,12.816868,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,13,federation,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q21,decision,core,32.051485,11,,7fc13e36a90de226eedecbd26ccd453be5ba11798c2c5af4a7d857a15cbb7e1e
owlrl,1,13,federation,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q13,adaptation,core,18.196245,1,,25e56d4be1969d1d6de5386e2c3ff26456f8069edb7847a9dc7e32a9b09c8948
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q70,audit_temporal,core,32.411672,204,,01824916f48e90d6c6df066f2950c4d8a2e2d6f71ba4af556d43e8921ae41930
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q41,trust,core,5.748999,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q69,federation,core,6.014346,2,,8271d93912e320b11a3ca6d70e5061d5132abb26053b022198090871531d61eb
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q54,decision,domain,5.844177,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q71,audit_temporal,core,10.467347,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q42,trust,core,4.531474,4,,6d978598c8bc381a73a3b0da409563086c3312dad8702314fffaf311ef57f5ba
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q23,data_lifecycle,core,5.758717,3,,3955e7b96dea26719774b2d2a200be73c38cf84521f9352a6b96ed1af0a71d7a
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q55,decision,core,4.434029,8,,8c3e48566f94616cee569d9b5812ba30ec566c1adc22c2c92d13749c523df534
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q72,audit_temporal,core,6.609234,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q01,identity_consent,core,5.647494,4,,4547c8c0fa291f2f53c5d8a46262367b16b231b6036ba566c847c65bb4c97838
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q25,data_lifecycle,domain,7.999426,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q56,decision,core,32.35463,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q26,security_identity,core,4.734624,4,,ed9677a4ca7c5be154c6bd4079af419ee76aada07c071db791cf37bc4bb689a6
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q15,identity_consent,core,2.881919,1,,7ac55bded7c8d1294bfcac4ddeb28b5921a8083a19185e216bf5d1c0d62bd370
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q31,data_lifecycle,core,3.958229,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q57,decision,core,4.365839,7,,058d2944c03f01a48917edc20c871d5f86e2b184778cd894bf433e94a8ffca12
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q27,security_identity,core,10.363229,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q20,identity_consent,domain,5.329437,4,,c4008c5d4a19afaa7107e1d07ba73e2440adc716bd8db9d4a9d4f85884e6e6ab
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q32,data_lifecycle,core,2.318247,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q17,context_zones,domain,3.701767,1,,50b7b5a085e0802a1897953a959e0c9ea4c5f943dc26de55b2219ea7deac4b89
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q29,security_identity,core,19.387481,1,,5e56d4b1c34d01016304a6e8bc0397a3d6e7898ce43942ff1b6aab07b06810f2
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q25,identity_consent,core,3.790466,1,,4591a69ecb6837fd65b28a9688ad10f0fb7b8ca54c1a6ac395ef142fc831cfbf
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q02,topology,core,5.810826,10,,39f270deae8081898e377feb8cea90d3bf032b2541ac9610114469b500359cac
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q18,context_zones,core,2.883605,1,,200d4d55bb0d8b9374961d2df3fa99d83d8caf54dc79a7784bb84dd44b081eda
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q07,policy_governance,core,11.57322,67,,c3cf27e703656fdaa8295f23b31076c1afcb14a5022b1b47538e2961fe033646
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q12,identity_consent,core,8.507209,28,,837c2e167c0cb85bd477402b871aa342cbee3bf4396d23617d8d1b8ef6ee97e3
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q29,topology,core,2.855388,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q37,context_zones,domain,14.244448,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q08,policy_governance,core,58.579763,1089,,cb9e0103c9327f1c4691ec9d7612deebd04c0e73140f23e2a6209bb8af1efc51
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q14,identity_consent,core,5.734609,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q34,topology,core,2.667972,1,,7c66062f36ae31e8068455da76c0bb4f918e7f6b8ecee7cd8a7946f3b6047884
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q38,context_zones,domain,9.302732,1,,d0d58146bc80e4e03947b8200631e8b89fdb27ee77b2a31daf4bee1a10c44367
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q01,semantic_schema,core,15.898613,6,,66d5edbbdc2282624ffec271a4a523a20fdc7331b886d2884edf86a885532bcc
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q15,identity_consent,core,8.114129,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q04,decision,core,4.575998,7,,cc222a87554e870ffae43cba023647670c0589b8ec1b4500dd1d797a399c3bf2
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q22,adaptation,core,4.44426,3,,70205401426a8e8adbf4220710b3638c6a47af2e7e7264f0b771b1bcbb070e80
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q02,semantic_schema,core,4.174201,3,,81bea9a8c2d4cf1237d7fb131249cc18ec4ca629eeabaadbd5f0b9b58d3e3333
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q16,identity_consent,core,3.092228,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q32,decision,core,3.393909,4,,b91031de6b6257d2428b9195175f3c860291b874d6603c50eb4713a1b65b2628
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q27,adaptation,core,1.953464,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q05,semantic_schema,core,16.822751,17,,e0fc9190703b6a7b2695ddc448f5c7e54c4feeff2545477c3194ebfd8ccb1f0c
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q20,identity_consent,core,2.75094,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q47,decision,core,9.720165,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q60,adaptation,core,5.783787,1,,285931564bf116179a45da920fdf958a3347ea1df763213bb7e2afba77c47d16
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q06,semantic_schema,core,3.620339,12,,1377568d225cfb45a1899c2ea951adf7ebda5ada4e188dbf5f114110484fa3ae
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q16,federation,core,5.319298,3,,550eeca87dc96402bbed090f1737eaacfb6b27d2290401797018cbcf303b8147
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q48,decision,core,6.306162,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q61,adaptation,core,1.864657,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q07,observability,core,7.683969,7,,66dfefd75815ac459e5c4a29123d5ff4fc9327e55a8b0f84dd0144302b0209f5
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q24,federation,core,6.084578,5,,0d4871d54d4eadbfa110f9223c2a6b641ea8c65326db34ade1288d5eab5ceb54
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q49,decision,core,5.64674,8,,61a1a998385e4071933469d06cffd5e2cd092016daefcdce08d2e38a8bf4d078
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q33,observability,core,5.021475,6,,c4df420a83d30c2e31928fff346134306ca983739a94bf21d647793249fb0c82
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q30,federation,core,1.766479,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4
owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q50,decision,core,6.143886,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q74,audit_temporal,core,130.261593,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q44,trust,core,24.142462,10,,106b6808e582efd6a78626f18c7807191e7a08ebe629f87847227d80e6ce6f19
owlrl,1,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q35,data_lifecycle,core,14.80826,6,,1a33296b53f7b3324743a2a47a8a004fc86706c50786683d2f82cff66a07a619
owlrl,1,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q36,context_zones,core,20.820648,1,,b691a10c930fd32c789bb07f0f1fd7d606e3241b1fbe110ce3bb9c0f5b95cd37
owlrl,1,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q04,policy_governance,core,54.720481,55,,fced7e97d29b215a8321753998b7519dc1825dacc4af090c67ffc54bee4479bc
owlrl,1,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q31,identity_consent,core,16.597148,3,,8f8af6537cdd2b25ebfbb6f6e08414144fcbc319948609c1afa5eb440e09b376
owlrl,1,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q14,delegation,core,16.205888,1,,dcd8c3258e95549dde016df10cf22183c036214d75d30e686ca7ac2fb5ea3271
owlrl,1,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q59,adaptation,core,73.021555,35,,a67f4df76b0ad2595fa03a50ef968560610616068e1b79b7d520849c791090ca
owlrl,1,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q10,policy_governance,core,138.844481,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q18,identity_consent,core,27.245926,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q35,delegation,core,61.940185,180,,56209ad42eb677718c0bba3e1f9fcee730c2c2912264ceea293e4ef01f23a56f
owlrl,1,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,BASE-Q10,observability,domain,28.195741,4,,dc1945b8d3d731da5dda5ae28880ce8a9838cca18304c22607a926bb4d4d94ea
owlrl,1,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q68,federation,core,24.512444,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,EXT-Q63,delegation,core,24.281148,1,,d4b4c3785ae985658dfc4a4433dd002e5aec5a2321080af4e85474c06a3404f5
owlrl,1,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q30,security_identity,core,12.824296,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q13,identity_consent,core,22.562056,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q46,decision,core,34.708907,11,,497649f7b7fb5bb312db17c133552fcb5363c177bcdf3a7d4da3f9e09d27ef3a
owlrl,1,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q62,adaptation,core,22.394315,1,,3dafef0eca79c68f05b79939f40198bc13232639d500d3e9875bc263b0f00d4d
owlrl,1,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q79,policy_governance,core,47.966833,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q21,identity_consent,core,25.121019,58,,6e6d9e3db6cd7bbb93e0d6feafb155f966b98e945250ca473bf302c2a406fef9
owlrl,1,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q53,decision,core,51.354667,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q40,trust,core,28.347741,7,,bf0c515d842915825d9a19cd60da39ab60ee276057ec15c6bc721a30cf019f4b
owlrl,1,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q24,data_lifecycle,core,24.306037,2,,cd35088761eecd0de09641aec13e48dac6725b0576c66fdac20bc8344e94198c
owlrl,1,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,EXT-Q65,delegation,core,13.111982,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,BASE-Q06,identity_consent,core,16.109426,10,,f8aebcef3bdb5c68142d34426190fd6a36c4b31394471c9c7602e6c19e67ff84
owlrl,1,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,BASE-Q23,topology,core,19.434815,1,,d521e7e5ef76f48fc1b2a145498f8ab56929b7196438802c95f65952e1ec1850
owlrl,1,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,BASE-Q12,adaptation,core,14.077555,1,,ddcd6b8cd42f3d2e1f6aa052eeeca5d4423f9db85cdc91915481db3956dfffff
owlrl,1,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q73,audit_temporal,core,86.422648,107,,a0be3d38803f94985a1581ef5f50551ab43a020cad19eb1aa4d6047027674052
owlrl,1,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q43,trust,core,31.300351,7,,ee6bef8bdf7244c5df151ffb4f277f2f2877f4cd633f1bea779cdf28ac84b2c5
owlrl,1,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q33,data_lifecycle,core,21.503759,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,BASE-Q13,adaptation,core,18.25113,1,,25e56d4be1969d1d6de5386e2c3ff26456f8069edb7847a9dc7e32a9b09c8948
owlrl,1,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q03,policy_governance,core,53.012222,79,,d73ae3d5ddfcd345147bae778101c21ab13194fca3fa92ad08259d39931b66d5
owlrl,1,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,BASE-Q28,identity_consent,domain,61.050352,0,False,92b91e0dd8f69dcc43f3c56062f944147504cf0d80f20c98005fda34c727fd7e
owlrl,1,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,BASE-Q19,decision,core,34.238426,4,,369ddb0d361766329bd170670d6c1b3cca80dbb884e84d886eab2a7a9b447b13
owlrl,1,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q09,policy_governance,core,50.096333,6,,68de07660e010156bf3f3ea01000180657c8e8fc155ac9a053c3a64dbc538102
owlrl,1,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q17,identity_consent,core,27.344445,8,,3071bd3ad9cc1daac2632f317152a64e2d9d9e0d189068465ece1f8c3872334f
owlrl,1,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q51,decision,core,34.720574,32,,d96e9e0968e2bb5a55d9ce98a9e9522d5cb6082d083dcb5d8b65c30d87614d48
owlrl,1,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,BASE-Q08,observability,core,37.161629,2,,6527f1e187dfa51f5dc78e109fe2d9fb47aed82a4ec8f897d1dda6ee6850aa0a
owlrl,1,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q66,federation,core,25.657056,2,,1a9af60cfbb87dd79b68021c3d70e1ee6f230e648f1ad6360ef50fffd374b4df
owlrl,1,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,EXT-Q58,decision,core,29.458519,7,,5a003716962d1299d69dd1de460f6a48eb40b34fbbb1eeb486379f039621a795
owlrl,1,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q22,security_identity,domain,87.24548,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q45,trust,core,45.358094,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q34,data_lifecycle,core,18.318671,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q39,context_zones,core,15.017574,5,,1ca154c8210da56b45e42825f86a318f53dc0325a456648a0db2cbcced59de18
owlrl,1,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q28,security_identity,core,83.043975,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q11,identity_consent,core,30.008704,25,,23f4b2a531ad883148c9739c8c2583fe187e8256da687e5716b24342adb67faf
owlrl,1,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q21,decision,core,32.174874,11,,7fc13e36a90de226eedecbd26ccd453be5ba11798c2c5af4a7d857a15cbb7e1e
owlrl,1,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q78,policy_governance,core,56.59833,37,,dc49d089c1cfb621b31177ad5794c8ca7638f40689eba56af4f4ea2a38c683f1
owlrl,1,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q19,identity_consent,core,37.657158,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q52,decision,core,32.664596,32,,e4cc722951be46789eb75264501a53ba96774192510017491e856efc76f0aa19
owlrl,1,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,BASE-Q26,observability,core,6.065712,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4
owlrl,1,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q67,federation,core,38.652937,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,EXT-Q64,delegation,core,21.273342,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q70,audit_temporal,core,32.291234,204,,01824916f48e90d6c6df066f2950c4d8a2e2d6f71ba4af556d43e8921ae41930
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q42,trust,core,4.281731,4,,6d978598c8bc381a73a3b0da409563086c3312dad8702314fffaf311ef57f5ba
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q69,federation,core,5.383168,2,,8271d93912e320b11a3ca6d70e5061d5132abb26053b022198090871531d61eb
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q54,decision,domain,5.777061,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q71,audit_temporal,core,10.680462,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q44,trust,core,5.827502,10,,106b6808e582efd6a78626f18c7807191e7a08ebe629f87847227d80e6ce6f19
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q24,data_lifecycle,core,5.18974,2,,cd35088761eecd0de09641aec13e48dac6725b0576c66fdac20bc8344e94198c
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q55,decision,core,4.164448,8,,8c3e48566f94616cee569d9b5812ba30ec566c1adc22c2c92d13749c523df534
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q72,audit_temporal,core,6.7695,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q01,identity_consent,core,72.843674,4,,4547c8c0fa291f2f53c5d8a46262367b16b231b6036ba566c847c65bb4c97838
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q31,data_lifecycle,core,3.544553,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q57,decision,core,3.847571,7,,058d2944c03f01a48917edc20c871d5f86e2b184778cd894bf433e94a8ffca12
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q26,security_identity,core,4.551684,4,,ed9677a4ca7c5be154c6bd4079af419ee76aada07c071db791cf37bc4bb689a6
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q15,identity_consent,core,2.683895,1,,7ac55bded7c8d1294bfcac4ddeb28b5921a8083a19185e216bf5d1c0d62bd370
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q32,data_lifecycle,core,2.393329,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q58,decision,core,5.653854,7,,5a003716962d1299d69dd1de460f6a48eb40b34fbbb1eeb486379f039621a795
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q27,security_identity,core,9.862105,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,BASE-Q25,identity_consent,core,2.816663,1,,4591a69ecb6837fd65b28a9688ad10f0fb7b8ca54c1a6ac395ef142fc831cfbf
owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,EXT-Q34,data_lifecycle,core,3.628537,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
