architecture,endpoint,role,profile,dimension,dimension_value,reasoner,repetition,synthetic_users,target_triples,rule_count,padding_mode,status,error,prepare_wall_ms,generation_ms,reasoning_ms,input_triples,output_triples,inferred_triples,closure_expansion_factor,process_cpu_ms,current_rss_kib,peak_rss_kib,disk_read_bytes,disk_write_bytes,timeout_seconds
physical,http://10.151.73.143:8391,edge2,users-2500,users,2500,owlrl,3,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-2500,users,2500,rdfs_owlrl,1,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-2500,users,2500,rdfs_owlrl,2,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-2500,users,2500,rdfs_owlrl,3,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-5000,users,5000,rdfs,1,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-5000,users,5000,rdfs,2,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-5000,users,5000,rdfs,3,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-5000,users,5000,owlrl,1,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-5000,users,5000,owlrl,2,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-5000,users,5000,owlrl,3,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-5000,users,5000,rdfs_owlrl,1,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-5000,users,5000,rdfs_owlrl,2,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-5000,users,5000,rdfs_owlrl,3,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-10000,users,10000,rdfs,1,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-10000,users,10000,rdfs,2,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-10000,users,10000,rdfs,3,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-10000,users,10000,owlrl,1,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-10000,users,10000,owlrl,2,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-10000,users,10000,owlrl,3,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-10000,users,10000,rdfs_owlrl,1,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-10000,users,10000,rdfs_owlrl,2,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.143:8391,edge2,users-10000,users,10000,rdfs_owlrl,3,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-25000,target_triples,25000,rdfs,1,100,25000,25,neutral,completed,,31344.049296,151.943098,28757.988947,25000,53699,28699,2.14796,30753.483818,155992,336360,0,0,45.0
physical,http://10.151.73.173:8391,edge3,triples-25000,target_triples,25000,rdfs,2,100,25000,25,neutral,completed,,30516.163722,131.888498,28684.888411,25000,53699,28699,2.14796,30464.815812,139348,336360,0,0,45.0
physical,http://10.151.73.173:8391,edge3,triples-25000,target_triples,25000,rdfs,3,100,25000,25,neutral,completed,,30253.474176,131.45722,28697.599242,25000,53699,28699,2.14796,30145.295242,138320,336360,0,0,45.0
physical,http://10.151.73.173:8391,edge3,triples-25000,target_triples,25000,owlrl,1,100,25000,25,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-25000,target_triples,25000,owlrl,2,100,25000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-25000,target_triples,25000,owlrl,3,100,25000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-25000,target_triples,25000,rdfs_owlrl,1,100,25000,25,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-25000,target_triples,25000,rdfs_owlrl,2,100,25000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-25000,target_triples,25000,rdfs_owlrl,3,100,25000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-50000,target_triples,50000,rdfs,1,100,50000,25,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-50000,target_triples,50000,rdfs,2,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-50000,target_triples,50000,rdfs,3,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-50000,target_triples,50000,owlrl,1,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-50000,target_triples,50000,owlrl,2,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-50000,target_triples,50000,owlrl,3,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-50000,target_triples,50000,rdfs_owlrl,1,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-50000,target_triples,50000,rdfs_owlrl,2,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-50000,target_triples,50000,rdfs_owlrl,3,100,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-100000,target_triples,100000,rdfs,1,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-100000,target_triples,100000,rdfs,2,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-100000,target_triples,100000,rdfs,3,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-100000,target_triples,100000,owlrl,1,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-100000,target_triples,100000,owlrl,2,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-100000,target_triples,100000,owlrl,3,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-100000,target_triples,100000,rdfs_owlrl,1,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-100000,target_triples,100000,rdfs_owlrl,2,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-100000,target_triples,100000,rdfs_owlrl,3,100,100000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-250000,target_triples,250000,rdfs,1,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-250000,target_triples,250000,rdfs,2,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-250000,target_triples,250000,rdfs,3,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-250000,target_triples,250000,owlrl,1,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-250000,target_triples,250000,owlrl,2,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-250000,target_triples,250000,owlrl,3,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-250000,target_triples,250000,rdfs_owlrl,1,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-250000,target_triples,250000,rdfs_owlrl,2,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-250000,target_triples,250000,rdfs_owlrl,3,100,250000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-500000,target_triples,500000,rdfs,1,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-500000,target_triples,500000,rdfs,2,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-500000,target_triples,500000,rdfs,3,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-500000,target_triples,500000,owlrl,1,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-500000,target_triples,500000,owlrl,2,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-500000,target_triples,500000,owlrl,3,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-500000,target_triples,500000,rdfs_owlrl,1,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-500000,target_triples,500000,rdfs_owlrl,2,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,triples-500000,target_triples,500000,rdfs_owlrl,3,100,500000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-0,rule_count,0,rdfs,1,500,50000,0,neutral,completed,,27647.660486,1322.37421,24670.599113,50000,87875,37875,1.7575,27588.690261,161396,336360,0,0,45.0
physical,http://10.151.73.173:8391,edge3,rules-0,rule_count,0,rdfs,2,500,50000,0,neutral,completed,,27239.680793,907.199745,24219.599716,50000,87875,37875,1.7575,27085.852191,160196,336360,0,0,45.0
physical,http://10.151.73.173:8391,edge3,rules-0,rule_count,0,rdfs,3,500,50000,0,neutral,completed,,27237.405035,1374.473108,24292.451918,50000,87875,37875,1.7575,27090.701957,175772,336360,0,0,45.0
physical,http://10.151.73.173:8391,edge3,rules-0,rule_count,0,owlrl,1,500,50000,0,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-0,rule_count,0,owlrl,2,500,50000,0,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-0,rule_count,0,owlrl,3,500,50000,0,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-0,rule_count,0,rdfs_owlrl,1,500,50000,0,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-0,rule_count,0,rdfs_owlrl,2,500,50000,0,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-0,rule_count,0,rdfs_owlrl,3,500,50000,0,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-25,rule_count,25,rdfs,1,500,50000,25,neutral,completed,,39944.688225,1577.650844,36744.528824,50000,88175,38175,1.7635,39734.158431,187616,336360,0,0,45.0
physical,http://10.151.73.173:8391,edge3,rules-25,rule_count,25,rdfs,2,500,50000,25,neutral,completed,,38809.480459,1381.807543,35905.942257,50000,88175,38175,1.7635,38738.93029,185476,336360,0,0,45.0
physical,http://10.151.73.173:8391,edge3,rules-25,rule_count,25,rdfs,3,500,50000,25,neutral,completed,,38502.26071,659.589473,35443.416253,50000,88175,38175,1.7635,38349.828951,189288,336360,0,0,45.0
physical,http://10.151.73.173:8391,edge3,rules-25,rule_count,25,owlrl,1,500,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-25,rule_count,25,owlrl,2,500,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-25,rule_count,25,owlrl,3,500,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-25,rule_count,25,rdfs_owlrl,1,500,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-25,rule_count,25,rdfs_owlrl,2,500,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-25,rule_count,25,rdfs_owlrl,3,500,50000,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-50,rule_count,50,rdfs,1,500,50000,50,neutral,completed,,43117.243044,1391.592666,39728.353074,50000,89100,39100,1.782,42911.530326,189288,336360,0,0,45.0
physical,http://10.151.73.173:8391,edge3,rules-50,rule_count,50,rdfs,2,500,50000,50,neutral,completed,,43352.216773,1686.966517,40100.805281,50000,89100,39100,1.782,43236.930181,188516,336360,0,0,45.0
physical,http://10.151.73.173:8391,edge3,rules-50,rule_count,50,rdfs,3,500,50000,50,neutral,completed,,43097.816609,1440.96645,40079.926181,50000,89100,39100,1.782,42957.802363,188776,336360,0,0,45.0
physical,http://10.151.73.173:8391,edge3,rules-50,rule_count,50,owlrl,1,500,50000,50,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-50,rule_count,50,owlrl,2,500,50000,50,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-50,rule_count,50,owlrl,3,500,50000,50,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-50,rule_count,50,rdfs_owlrl,1,500,50000,50,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-50,rule_count,50,rdfs_owlrl,2,500,50000,50,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-50,rule_count,50,rdfs_owlrl,3,500,50000,50,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-100,rule_count,100,rdfs,1,500,50000,100,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-100,rule_count,100,rdfs,2,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-100,rule_count,100,rdfs,3,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-100,rule_count,100,owlrl,1,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-100,rule_count,100,owlrl,2,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-100,rule_count,100,owlrl,3,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-100,rule_count,100,rdfs_owlrl,1,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-100,rule_count,100,rdfs_owlrl,2,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-100,rule_count,100,rdfs_owlrl,3,500,50000,100,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
